0.2869552273	,	-0.1212014713	,	-0.4522112548	,	-0.0634301636	,	0.1056673618	,	0.2311704843	,	0.6364719749	,	0.0823865284	,	-0.0919477968	,	-0.0931511434	,	0.0039213206	,	0.0026431851	,	0.0015390298	,	0.0018986772	,	0.0013877441	,	0.0023360097	,	0.0017049452	,	0.0033164114	,	0.0041413701	,	0.001232241	,	1
0.2856761153	,	-0.1210755564	,	-0.4529868974	,	-0.0631908	,	0.105734823	,	0.230586727	,	0.6342622268	,	0.0822301531	,	-0.0917834363	,	-0.0933167573	,	0.0016216075	,	0.0008458158	,	0.0007588759	,	0.0011008341	,	0.0007798183	,	0.0014818293	,	0.0005228173	,	0.0014265148	,	0.0013854807	,	0.0006148389	,	1
-0.1754674174	,	0.1559465892	,	-0.3558009946	,	-0.2204450392	,	0.0933839048	,	0.2812272886	,	-0.2174287383	,	0.0532127873	,	-0.103732399	,	-0.073381915	,	0.0704036982	,	0.2496546605	,	0.2224386136	,	0.2087076776	,	0.0418799714	,	0.0847263575	,	0.1175597451	,	0.0332976581	,	0.0679507183	,	0.0557828021	,	2
-0.1173728971	,	0.1566102031	,	-0.3875024597	,	-0.2162717429	,	0.1186625145	,	0.2426908112	,	-0.0841090361	,	0.0438767981	,	-0.1008017688	,	-0.0754181622	,	0.0672452679	,	0.2173494901	,	0.2360322373	,	0.2179717285	,	0.0592511077	,	0.048791868	,	0.136095854	,	0.0309563961	,	0.0699596446	,	0.0739648544	,	2
-0.0929387292	,	0.2215609071	,	-0.3221642401	,	-0.3001876881	,	0.1379573971	,	0.270073354	,	-0.0286005477	,	0.0394152192	,	-0.1077392489	,	-0.0660668558	,	0.0885881087	,	0.2306551022	,	0.2605844588	,	0.2390654274	,	0.077035805	,	0.053909019	,	0.1763918541	,	0.0329274892	,	0.0739724693	,	0.0857155969	,	2
-0.0404111537	,	0.2713618876	,	-0.274740857	,	-0.2272468386	,	0.1214564329	,	0.2369520749	,	0.0642485222	,	0.0448556466	,	-0.0947382764	,	-0.0650488317	,	0.0630975736	,	0.2416751581	,	0.2501176824	,	0.2128547202	,	0.058763555	,	0.0588590353	,	0.125288491	,	0.0326342392	,	0.070829766	,	0.0610837124	,	2
-0.0626607351	,	0.2033817259	,	-0.3483327407	,	-0.3080500212	,	0.1352774916	,	0.2325754396	,	0.0116721089	,	0.048281879	,	-0.0989040627	,	-0.0713409478	,	0.0628429573	,	0.2443321428	,	0.2454410519	,	0.2469780155	,	0.0602953623	,	0.0518330033	,	0.1047015066	,	0.0351444546	,	0.1177795005	,	0.0833552899	,	2
-0.0591017754	,	0.2149862739	,	-0.3262315478	,	-0.2412036	,	0.122071079	,	0.2393129722	,	0.0274043022	,	0.0449696167	,	-0.0937429576	,	-0.0672979209	,	0.0569131366	,	0.2510415962	,	0.2493056709	,	0.2223191777	,	0.054015926	,	0.0327459137	,	0.0999808747	,	0.0389772283	,	0.0938691451	,	0.0654896252	,	2
-0.0422393803	,	0.1914841362	,	-0.3678661667	,	-0.2513139428	,	0.1264544773	,	0.2366266072	,	0.0584174718	,	0.0448814431	,	-0.0922181881	,	-0.0792630767	,	0.0503848959	,	0.2315269506	,	0.243880423	,	0.2024080987	,	0.0511655457	,	0.0422789832	,	0.0923737447	,	0.0335599256	,	0.0572539434	,	0.0654290601	,	2
0.0059921877	,	0.2290023003	,	-0.3229038627	,	-0.2467411307	,	0.1258806629	,	0.2171012376	,	0.1519847707	,	0.0468271903	,	-0.0961353154	,	-0.0668883921	,	0.0388751846	,	0.2348055667	,	0.2448700243	,	0.2234927736	,	0.0503170684	,	0.0524178368	,	0.0542737233	,	0.0388958578	,	0.0656822562	,	0.067762148	,	2
